link_id,from_node,to_node,u_osm,v_osm,edge_key,osm_way,name,highway,oneway,length_m,lanes,maxspeed,ref,access,bridge,tunnel,geometry
303,184,202,334650313,339052061,0,1196817642;1196816173;151226359,,trunk_link,True,198.005,2,100,,,,,"LINESTRING (114.161932 22.311759, 114.161924 22.311679, 114.161916 22.311618, 114.161888 22.311378, 114.16186 22.311087, 114.161818 22.310799, 114.161793 22.310688, 114.161764 22.310572, 114.161697 22.310298, 114.161631 22.310003)"
304,185,186,334650573,334650575,0,1299955114;494470498;1299955118,麗翔道 Lai Cheung Road,primary,True,141.338,1,,,,,,"LINESTRING (114.165174 22.312156, 114.165775 22.312255, 114.166245 22.312332, 114.166412 22.312361, 114.166525 22.312385)"
305,186,701,334650575,1168315927,0,947001216,麗翔道 Lai Cheung Road,primary,True,13.191,2,,,,,,"LINESTRING (114.166525 22.312385, 114.166651 22.312405)"
306,187,727,334650656,1172166367,0,30343574,麗翔道 Lai Cheung Road,secondary,True,11.215,2,,,,,,"LINESTRING (114.164758 22.311931, 114.164865 22.311951)"
307,187,705,334650656,1168315964,0,101515912,海泓道 Hoi Wang Road,tertiary,True,17.676000000000002,3,,,,,,"LINESTRING (114.164758 22.311931, 114.164738 22.312048, 114.164731 22.312088)"
308,188,181,334650908,334649728,0,947213768;947213769;947213770;947213771;282868466,連翔道 Lin Cheung Road,trunk,True,407.17,3,70,,,,,"LINESTRING (114.159149 22.320415, 114.15927 22.32023, 114.159657 22.319639, 114.159722 22.319525, 114.160067 22.318878, 114.16016 22.318678, 114.160353 22.318216, 114.16057 22.317694, 114.160651 22.317505, 114.160752 22.317282, 114.160843 22.317115)"
309,189,57,334651084,288995089,0,879823970;947213774;282458864;947213777;101558265,連翔道 Lin Cheung Road,trunk_link,True,233.32399999999998,1;2,50,,,,,"LINESTRING (114.15887 22.319382, 114.158815 22.319462, 114.158669 22.31967, 114.158653 22.3197, 114.158532 22.319927, 114.158117 22.320683, 114.15802 22.32084, 114.157986 22.320886, 114.157945 22.320935, 114.157911 22.320968, 114.157869 22.321007, 114.157751 22.321105, 114.157694 22.321158)"
310,189,193,334651084,334651930,0,101558305;897957218;947230531;947213775;947213776,連翔道 Lin Cheung Road,trunk,True,502.8179999999999,2,50;80,,,,,"LINESTRING (114.15887 22.319382, 114.158838 22.319469, 114.15876 22.319701, 114.158741 22.319741, 114.158572 22.320103, 114.158422 22.320376, 114.158239 22.320675, 114.158041 22.320978, 114.157778 22.321358, 114.156649 22.322883, 114.156466 22.323086, 114.156335 22.323221)"
311,190,1561,334651141,7539621741,0,897957217;672851554;1196816163;1196816162;1196816161,連翔道 Lin Cheung Road,trunk,True,155.633,2;3,50,,,,,"LINESTRING (114.15991 22.316828, 114.159872 22.316926, 114.159856 22.316969, 114.159836 22.317022, 114.159691 22.317404, 114.159449 22.318016, 114.159409 22.318113, 114.159396 22.318144)"
312,190,1027,334651141,1640472735,0,1196816164;1196816165;1196816166;263841772;1234874706,,trunk_link,True,192.20499999999998,1,50;80,,,,,"LINESTRING (114.15991 22.316828, 114.159821 22.31692, 114.159785 22.316951, 114.159742 22.31699, 114.159677 22.317044, 114.159582 22.317114, 114.159441 22.317176, 114.159305 22.317203, 114.159134 22.317224, 114.158622 22.317233, 114.158538 22.317241, 114.158428 22.317251, 114.158293 22.317264, 114.158188 22.317279)"
313,191,1241,334651193,2863929182,0,492429277;1037081175;1189761532;1189761533;1189761534;1189761535,海帆道 Hoi Fan Road,residential,False,407.011,2,,,,,,"LINESTRING (114.158526 22.317474, 114.158527 22.317506, 114.158535 22.317691, 114.15854 22.317819, 114.158538 22.317883, 114.158533 22.318021, 114.158498 22.318141, 114.158489 22.318171, 114.158456 22.318288, 114.157713 22.319705, 114.157646 22.319831, 114.157524 22.320058, 114.157447 22.320172, 114.157346 22.320245, 114.157226 22.320291, 114.157124 22.320299, 114.156864 22.320307, 114.156852 22.320308, 114.156812 22.320309, 114.156695 22.320333)"
314,191,1561,334651193,7539621741,0,778737856;1234874710;1196816167,櫻桃街 Cherry Street,trunk_link,True,137.036,1,50,,,,,"LINESTRING (114.158526 22.317474, 114.158635 22.317476, 114.158951 22.3175, 114.159002 22.317515, 114.159076 22.317539, 114.159174 22.317594, 114.159257 22.317657, 114.159306 22.317738, 114.159343 22.317814, 114.159357 22.317857, 114.159365 22.317899, 114.159372 22.317931, 114.159378 22.317966, 114.15938 22.317987, 114.159385 22.318008, 114.159392 22.318112, 114.159396 22.318144)"
315,192,191,334651195,334651193,0,30343669,櫻桃街 Cherry Street,secondary,True,33.2,1,,,,,,"LINESTRING (114.158209 22.317416, 114.158288 22.31743, 114.158426 22.317456, 114.158526 22.317474)"
316,192,124,334651195,332232290,0,691539435;722487308;30149099;722487311;26379514,櫻桃街行車隧道 Cherry Street Underpass;櫻桃街 Cherry Street,secondary,True,401.37899999999996,2,,,,,yes,"LINESTRING (114.158209 22.317416, 114.158283 22.317412, 114.15842 22.317405, 114.158519 22.3174, 114.158622 22.317394, 114.159441 22.317396, 114.159659 22.317403, 114.159907 22.317432, 114.160128 22.31747, 114.160352 22.317524, 114.160631 22.317601, 114.160918 22.317696, 114.161463 22.317894, 114.161897 22.318071, 114.161969 22.31812)"
317,193,49,334651930,279077145,0,947230528;947230529;947230530;282868458;101558285;947230523;947230524;947230527,連翔道 Lin Cheung Road,trunk,True,481.34499999999997,4;3,80,,,,,"LINESTRING (114.156335 22.323221, 114.156032 22.323584, 114.155722 22.323955, 114.155509 22.324206, 114.155013 22.324698, 114.154954 22.324756, 114.15487 22.324838, 114.154829 22.324873, 114.154775 22.324916, 114.154633 22.325027, 114.154523 22.325102, 114.154489 22.325125, 114.153428 22.325932, 114.153033 22.32626)"
318,194,1712,339050813,13380795766,0,947001217;1196816229;1196816230;947012305;947012306,油麻地交匯處 Yau Ma Tei Interchange,primary,True,136.141,4;3,50,,,yes,,"LINESTRING (114.160647 22.310423, 114.16063 22.310507, 114.16061 22.310608, 114.160514 22.31103, 114.160485 22.311245, 114.160479 22.31134, 114.160486 22.311456, 114.160524 22.311629)"
319,195,940,339050894,1624950132,0,1375562881;1375570562;1196816227;1375570561;30658053;881921238,油麻地交匯處 Yau Ma Tei Interchange,primary_link,True,469.11099999999993,1,50,,,yes,,"LINESTRING (114.161561 22.312476, 114.161692 22.312469, 114.161891 22.312449, 114.162026 22.312425, 114.162166 22.312386, 114.16231 22.312331, 114.162444 22.312264, 114.16259 22.312173, 114.162707 22.312075, 114.162802 22.311981, 114.162896 22.311876, 114.162966 22.311779, 114.163036 22.311669, 114.163081 22.311598, 114.163125 22.311517, 114.163152 22.311455, 114.163183 22.311353, 114.163242 22.311181, 114.163316 22.310914, 114.163386 22.310678, 114.163426 22.310503, 114.163466 22.310314, 114.163592 22.309765, 114.163611 22.309676, 114.163672 22.309376, 114.163697 22.309206)"
320,195,196,339050894,339050900,0,1460155169;1196816228,油麻地交匯處 Yau Ma Tei Interchange,primary,True,153.436,2,50,,,yes,,"LINESTRING (114.161561 22.312476, 114.161699 22.312498, 114.161822 22.312512, 114.161945 22.312515, 114.162051 22.312507, 114.162208 22.312484, 114.162344 22.312456, 114.162501 22.312414, 114.162666 22.312355, 114.162987 22.312205)"
321,196,1437,339050900,5436700706,0,564207408;564207409;689905547;1460155166,中九龍繞道 Central Kowloon Bypass,trunk_link,True,182.204,1,,,,yes,,"LINESTRING (114.162987 22.312205, 114.163273 22.311995, 114.163408 22.311895, 114.163554 22.311793, 114.163761 22.311659, 114.164076 22.311462, 114.164153 22.311408, 114.164394 22.311211)"
322,196,197,339050900,339050906,0,1460155168;643060161;282222741,油麻地交匯處 Yau Ma Tei Interchange,primary,True,166.291,1;2,50,,,yes,,"LINESTRING (114.162987 22.312205, 114.163302 22.312051, 114.163367 22.312025, 114.16349 22.311975, 114.163612 22.311935, 114.163741 22.311905, 114.163866 22.311889, 114.164003 22.311882, 114.164128 22.31189, 114.164291 22.311905, 114.164436 22.311935, 114.164524 22.31196)"
323,197,706,339050906,1168315967,0,1299955115;30343389,油麻地交匯處 Yau Ma Tei Interchange,primary_link,True,181.809,1,50,,,yes,,"LINESTRING (114.164524 22.31196, 114.164692 22.311996, 114.164997 22.312058, 114.165812 22.312194, 114.166261 22.312261)"
324,197,1615,339050906,9125470649,0,492380160;30658051,油麻地交匯處 Yau Ma Tei Interchange,primary,True,196.72299999999998,1,50,,,yes,,"LINESTRING (114.164524 22.31196, 114.164769 22.31205, 114.164906 22.312098, 114.1651 22.312162, 114.1653 22.312222, 114.165468 22.312265, 114.165642 22.312301, 114.165813 22.312332, 114.166251 22.312402, 114.166364 22.312419)"
325,198,199,339051592,339051594,0,30658125,連翔道 Lin Cheung Road,trunk,True,70.683,4,80,,,,,"LINESTRING (114.161153 22.311344, 114.161022 22.311572, 114.160952 22.311764, 114.160924 22.311936)"
326,199,171,339051594,334647895,0,151226338;1214742157;1196816212;1196816213;282222744,,motorway_link,True,298.7559999999999,1;2,80,,,,,"LINESTRING (114.160924 22.311936, 114.160946 22.312222, 114.160947 22.312273, 114.160958 22.312344, 114.160991 22.312598, 114.161054 22.313025, 114.161072 22.313196, 114.161079 22.313303, 114.161084 22.313451, 114.161083 22.313552, 114.161076 22.313674, 114.161063 22.31382, 114.161042 22.314005, 114.161033 22.314085, 114.16101 22.314294, 114.161 22.31438, 114.16099 22.314474, 114.16097 22.314609)"
327,199,1242,339051594,2866714633,0,947010928;1460155170;30658139,連翔道 Lin Cheung Road,primary,True,149.657,1,80,,,,,"LINESTRING (114.160924 22.311936, 114.160851 22.312224, 114.160842 22.312288, 114.160817 22.312577, 114.160804 22.312759, 114.160804 22.31282, 114.1608 22.312871, 114.16076 22.313141, 114.160735 22.313268)"
328,200,179,339051674,334649361,0,859737025;1196816204;30658126;30658127;1196816209;807722995;1258948340,,trunk_link,True,287.312,2;1,,,,yes,,"LINESTRING (114.163508 22.309196, 114.163372 22.309321, 114.163298 22.309393, 114.16323 22.30944, 114.16306 22.30952, 114.16287 22.309562, 114.16268 22.309572, 114.16253 22.309563, 114.162389 22.309522, 114.162256 22.30946, 114.16214 22.30938, 114.16203 22.30928, 114.16193 22.30916, 114.161896 22.30911, 114.161857 22.309058, 114.161823 22.309007, 114.16155 22.308554, 114.161453 22.308431)"
329,200,198,339051674,339051592,0,1460155171;1460155173;859737033;30658123;1258948341,連翔道 Lin Cheung Road,primary,True,351.36400000000003,2,50;80,,,yes,,"LINESTRING (114.163508 22.309196, 114.163469 22.309372, 114.163361 22.309553, 114.1633 22.309656, 114.163216 22.309775, 114.163151 22.309857, 114.163078 22.309939, 114.162982 22.310039, 114.162861 22.31015, 114.162759 22.310234, 114.162657 22.310307, 114.162551 22.310375, 114.162446 22.310437, 114.162348 22.310488, 114.162238 22.310542, 114.162164 22.310579, 114.162097 22.31061, 114.161972 22.310662, 114.161876 22.310706, 114.161789 22.310749, 114.161697 22.3108, 114.161612 22.310853, 114.161526 22.310913, 114.161458 22.310965, 114.161411 22.311003, 114.16135 22.31106, 114.161281 22.31115, 114.161153 22.311344)"
330,201,1242,339051995,2866714633,0,30343817,連翔道 Lin Cheung Road,trunk_link,True,13.779,2,80,,,,,"LINESTRING (114.160706 22.313147, 114.160735 22.313268)"
331,202,180,339052061,334649362,0,947010940;282222740;1196816206,西九龍公路 West Kowloon Highway,trunk,True,213.666,4,100,3,,,,"LINESTRING (114.161631 22.310003, 114.161608 22.309828, 114.161512 22.309292, 114.161369 22.3086, 114.1613 22.308296, 114.161276 22.308191, 114.161258 22.308113)"
332,203,47,339053521,278951444,0,41412398;30658226;1196816174,雅翔道 Nga Cheung Road,secondary,True,450.936,1,,,,yes,,"LINESTRING (114.162027 22.308922, 114.161784 22.30856, 114.161748 22.308502, 114.161714 22.308448, 114.161446 22.308024, 114.161374 22.307896, 114.161332 22.307812, 114.161295 22.307724, 114.161263 22.307639, 114.161235 22.307552, 114.161205 22.307433, 114.161149 22.307104, 114.161138 22.307055, 114.161125 22.307007, 114.161097 22.306926, 114.161077 22.306877, 114.160912 22.30656, 114.160885 22.306504, 114.160802 22.306318, 114.160608 22.305861, 114.160567 22.305744, 114.16042 22.305184)"
333,203,41,339053521,278949226,0,282735519;1196816175,雅翔道 Nga Cheung Road,primary_link,True,169.25500000000002,1,,,,,,"LINESTRING (114.162027 22.308922, 114.161845 22.308531, 114.161797 22.308463, 114.161771 22.308414, 114.161698 22.308256, 114.16162 22.308091, 114.161551 22.307901, 114.161538 22.307858, 114.161531 22.307824, 114.161528 22.307785, 114.161531 22.30775, 114.161538 22.307718, 114.161549 22.307685, 114.161565 22.307653, 114.161592 22.307604, 114.161625 22.307557, 114.161645 22.307521)"
334,204,1430,339053606,5333519683,0,1196816184;1196816185;1196816182,油麻地交匯處 Yau Ma Tei Interchange,motorway_link,True,117.55000000000001,1;2,,,,,,"LINESTRING (114.161691 22.313512, 114.161798 22.313176, 114.161982 22.312708, 114.162069 22.312516)"
335,204,1436,339053606,5436700698,0,1196816186;564207407;101193743,中九龍繞道 Central Kowloon Bypass,motorway,True,265.19100000000003,2,50,6,,,,"LINESTRING (114.161691 22.313512, 114.16189 22.313211, 114.161952 22.313123, 114.162113 22.31289, 114.162265 22.312701, 114.162367 22.312577, 114.162468 22.312477, 114.162612 22.312345, 114.162682 22.312275, 114.162772 22.312191, 114.162871 22.312108, 114.163012 22.311996, 114.163209 22.311857, 114.163385 22.311748)"
336,205,865,339054158,1194152559,0,86113215,長沙灣道 Cheung Sha Wan Road,primary,True,12.497,3,,,,,,"LINESTRING (114.160983 22.331674, 114.16089 22.331747)"
337,205,265,339054158,420027766,0,103411750,欽州街 Yen Chow Street,secondary,True,116.832,3,,,,,,"LINESTRING (114.160983 22.331674, 114.160893 22.33158, 114.160862 22.331544, 114.160613 22.331258, 114.160324 22.330936, 114.160262 22.330862)"
338,206,857,339054215,1191992764,0,636444590,南昌街 Nam Cheong Street,secondary,True,12.693,3,,,,,,"LINESTRING (114.163575 22.329681, 114.163652 22.32977)"
339,206,205,339054215,339054158,0,494504032;30658261,長沙灣道 Cheung Sha Wan Road,primary,True,346.73400000000004,3,,,,,,"LINESTRING (114.163575 22.329681, 114.163502 22.329738, 114.163155 22.33, 114.163081 22.330058, 114.163004 22.330118, 114.162949 22.330161, 114.162679 22.33037, 114.162397 22.330589, 114.16236 22.330618, 114.162177 22.33076, 114.16214 22.330788, 114.161804 22.331049, 114.161714 22.331119, 114.161602 22.331206, 114.161537 22.331257, 114.161479 22.331301, 114.161358 22.331395, 114.161143 22.331555, 114.161108 22.33158, 114.160983 22.331674)"
340,207,264,339054216,420027761,0,103239095,石硤尾街 Shek Kip Mei Street,residential,True,61.119,2,,,,,,"LINESTRING (114.164478 22.32899, 114.164393 22.328895, 114.164098 22.328567)"
341,207,782,339054216,1181846041,0,103274858,長沙灣道 Cheung Sha Wan Road,primary,True,99.13499999999999,3,,,,,,"LINESTRING (114.164478 22.32899, 114.163906 22.329418, 114.163884 22.329434, 114.163731 22.329554)"
342,208,855,339054217,1191992671,0,295593138,黃竹街 Wong Chuk Street,tertiary,True,13.569,4,,,,,,"LINESTRING (114.165217 22.328394, 114.1653 22.328488)"
343,208,207,339054217,339054216,0,103274858,長沙灣道 Cheung Sha Wan Road,primary,True,100.86,3,,,,,,"LINESTRING (114.165217 22.328394, 114.164878 22.328668, 114.164819 22.328716, 114.164806 22.328726, 114.164478 22.32899)"
344,209,208,339054219,339054217,0,898482627,長沙灣道 Cheung Sha Wan Road,primary,True,229.24599999999998,2,,,,,,"LINESTRING (114.166929 22.327074, 114.166228 22.327605, 114.16613 22.327679, 114.165948 22.327818, 114.165708 22.328006, 114.165629 22.328067, 114.165607 22.328084, 114.165394 22.32825, 114.165336 22.328296, 114.165295 22.328328, 114.165217 22.328394)"
345,209,132,339054219,332238481,0,1210478343,白楊街 Poplar Street,tertiary,True,60.46,2,,,,,,"LINESTRING (114.166929 22.327074, 114.166898 22.327077, 114.166868 22.327072, 114.16684 22.327061, 114.16682 22.327047, 114.166519 22.326712)"
346,210,770,339054265,1180686922,0,30658260,長沙灣道 Cheung Sha Wan Road,primary,True,30.571,2,,,,,,"LINESTRING (114.167651 22.326574, 114.167601 22.326596, 114.167566 22.326618, 114.167529 22.326645, 114.167508 22.326659, 114.167407 22.32673)"
347,210,632,339054265,1152803610,0,99713775,長沙灣道 Cheung Sha Wan Road,primary,True,83.666,2,,,,,,"LINESTRING (114.167651 22.326574, 114.167624 22.326634, 114.167582 22.326679, 114.167551 22.326716, 114.16751 22.326757, 114.167484 22.326781, 114.167213 22.327006, 114.167176 22.327051, 114.167148 22.327104, 114.167139 22.327142)"
348,211,1618,339054415,9197567330,0,99713769,界限街 Boundary Street,primary,True,6.462,3,,,,,,"LINESTRING (114.167744 22.326489, 114.167805 22.3265)"
349,211,210,339054415,339054265,0,99713785,彌敦道 Nathan Road,primary,True,13.44,3,,,,,,"LINESTRING (114.167744 22.326489, 114.167651 22.326574)"
350,212,1649,339054417,10786928832,0,99713783,西洋菜北街 Sai Yeung Choi Street North,tertiary,True,136.435,2,,,,,,"LINESTRING (114.168528 22.326486, 114.168541 22.326426, 114.168747 22.325381, 114.168755 22.325337, 114.168768 22.325279)"
351,212,984,339054417,1636543840,0,746152014;963535967,界限街 Boundary Street,primary,True,57.39999999999999,1,,,,,,"LINESTRING (114.168528 22.326486, 114.168916 22.326509, 114.168943 22.32651, 114.168961 22.326511, 114.169085 22.326517)"
352,213,1345,384143869,4862605958,0,1222595817,麼地道 Mody Road,tertiary,False,10.282,3,,,,,,"LINESTRING (114.177905 22.298344, 114.177981 22.298403)"
353,213,1100,384143869,1649047910,0,759780801;45424066;1222595818;103020365;103020621;103020562;103020532;103020575,麼地道 Mody Road,tertiary,False,286.36899999999997,4;3,,,,,,"LINESTRING (114.177905 22.298344, 114.177868 22.298313, 114.177585 22.298081, 114.177534 22.298039, 114.177469 22.297984, 114.177418 22.297942, 114.177402 22.297929, 114.177147 22.297724, 114.176767 22.29742, 114.176751 22.297409, 114.176628 22.297303, 114.176499 22.297206, 114.176472 22.297196, 114.176434 22.297182, 114.176391 22.29717, 114.176319 22.297155, 114.176229 22.297148, 114.176003 22.297161, 114.175982 22.297164, 114.175896 22.297174, 114.175815 22.297186, 114.175756 22.297198, 114.175703 22.297216, 114.175606 22.297248)"
